------------------------------,--------------------
www.electricblue.eu, Portugal
------------------------------,--------------------
EnvLogger version, T2.4
EnvLogger Viewer version, 1.18
downloading device type, iphone
device, iPhone
downloading mode, manual
------------------------------,--------------------
serial number, 042A 9E00 EA0E 01
custom name, 96
temperature, degrees Celsius
time zone, UTC+0000
sampling resolution, 0.1
samples, 4841
time diff [logger-smartphone](sec), 47
lat, 48.596816
long, -123.144764
accuracy (m), 13.6
------------------------------,--------------------
time,temp
2025-07-07 18:20:01,29.8
2025-07-07 18:25:01,30.0
2025-07-07 18:30:01,30.4
2025-07-07 18:35:01,31.1
2025-07-07 18:40:01,31.9
2025-07-07 18:45:01,32.4
2025-07-07 18:50:01,32.4
2025-07-07 18:55:01,32.9
2025-07-07 19:00:01,33.4
2025-07-07 19:05:01,34.4
2025-07-07 19:10:01,35.5
2025-07-07 19:15:01,35.5
2025-07-07 19:20:01,34.3
2025-07-07 19:25:01,33.3
2025-07-07 19:30:01,32.7
2025-07-07 19:35:01,32.2
2025-07-07 19:40:01,31.0
2025-07-07 19:45:01,30.0
2025-07-07 19:50:01,29.3
2025-07-07 19:55:01,29.2
2025-07-07 20:00:01,29.6
2025-07-07 20:05:01,29.6
2025-07-07 20:10:01,29.8
2025-07-07 20:15:01,29.9
2025-07-07 20:20:01,29.8
2025-07-07 20:25:01,30.0
2025-07-07 20:30:01,27.6
2025-07-07 20:35:01,22.2
2025-07-07 20:40:01,23.3
2025-07-07 20:45:01,23.1
2025-07-07 20:50:01,22.3
2025-07-07 20:55:01,22.6
2025-07-07 21:00:01,21.5
2025-07-07 21:05:01,21.1
2025-07-07 21:10:01,20.2
2025-07-07 21:15:01,20.2
2025-07-07 21:20:01,19.4
2025-07-07 21:25:01,18.8
2025-07-07 21:30:01,18.6
2025-07-07 21:35:01,18.5
2025-07-07 21:40:01,18.5
2025-07-07 21:45:01,18.4
2025-07-07 21:50:01,18.6
2025-07-07 21:55:01,19.1
2025-07-07 22:00:01,20.1
2025-07-07 22:05:01,19.1
2025-07-07 22:10:01,19.5
2025-07-07 22:15:01,19.4
2025-07-07 22:20:01,18.7
2025-07-07 22:25:01,18.5
2025-07-07 22:30:01,17.9
2025-07-07 22:35:01,17.6
2025-07-07 22:40:01,17.7
2025-07-07 22:45:01,17.6
2025-07-07 22:50:01,17.6
2025-07-07 22:55:01,17.6
2025-07-07 23:00:01,17.6
2025-07-07 23:05:01,17.6
2025-07-07 23:10:01,17.6
2025-07-07 23:15:01,17.5
2025-07-07 23:20:01,17.3
2025-07-07 23:25:01,17.1
2025-07-07 23:30:01,17.1
2025-07-07 23:35:01,17.1
2025-07-07 23:40:01,17.2
2025-07-07 23:45:01,17.3
2025-07-07 23:50:01,17.3
2025-07-07 23:55:01,17.3
2025-07-08 00:00:01,17.2
2025-07-08 00:05:01,17.3
2025-07-08 00:10:01,17.4
2025-07-08 00:15:01,17.4
2025-07-08 00:20:01,17.3
2025-07-08 00:25:01,17.3
2025-07-08 00:30:01,17.5
2025-07-08 00:35:01,17.9
2025-07-08 00:40:01,18.0
2025-07-08 00:45:01,17.8
2025-07-08 00:50:01,17.2
2025-07-08 00:55:01,17.1
2025-07-08 01:00:01,17.1
2025-07-08 01:05:01,17.1
2025-07-08 01:10:01,16.9
2025-07-08 01:15:01,16.7
2025-07-08 01:20:01,16.7
2025-07-08 01:25:01,16.3
2025-07-08 01:30:01,15.9
2025-07-08 01:35:01,15.1
2025-07-08 01:40:01,15.1
2025-07-08 01:45:01,15.2
2025-07-08 01:50:01,14.8
2025-07-08 01:55:01,15.0
2025-07-08 02:00:01,15.7
2025-07-08 02:05:01,16.6
2025-07-08 02:10:01,17.0
2025-07-08 02:15:01,17.4
2025-07-08 02:20:01,17.5
2025-07-08 02:25:01,18.1
2025-07-08 02:30:01,17.4
2025-07-08 02:35:01,17.1
2025-07-08 02:40:01,17.2
2025-07-08 02:45:01,16.6
2025-07-08 02:50:01,17.4
2025-07-08 02:55:01,17.7
2025-07-08 03:00:01,16.9
2025-07-08 03:05:01,17.9
2025-07-08 03:10:01,17.7
2025-07-08 03:15:01,18.0
2025-07-08 03:20:01,18.1
2025-07-08 03:25:01,18.1
2025-07-08 03:30:01,17.1
2025-07-08 03:35:01,17.9
2025-07-08 03:40:01,18.3
2025-07-08 03:45:01,18.3
2025-07-08 03:50:01,18.4
2025-07-08 03:55:01,18.4
2025-07-08 04:00:01,18.3
2025-07-08 04:05:01,18.2
2025-07-08 04:10:01,18.3
2025-07-08 04:15:01,18.2
2025-07-08 04:20:01,18.2
2025-07-08 04:25:01,18.2
2025-07-08 04:30:01,18.3
2025-07-08 04:35:01,17.8
2025-07-08 04:40:01,16.2
2025-07-08 04:45:01,15.8
2025-07-08 04:50:01,15.7
2025-07-08 04:55:01,15.8
2025-07-08 05:00:01,15.8
2025-07-08 05:05:01,15.9
2025-07-08 05:10:01,15.9
2025-07-08 05:15:01,16.0
2025-07-08 05:20:01,15.9
2025-07-08 05:25:01,15.9
2025-07-08 05:30:01,16.0
2025-07-08 05:35:01,16.0
2025-07-08 05:40:01,16.1
2025-07-08 05:45:01,16.1
2025-07-08 05:50:01,16.2
2025-07-08 05:55:01,16.3
2025-07-08 06:00:01,16.4
2025-07-08 06:05:01,16.6
2025-07-08 06:10:01,16.6
2025-07-08 06:15:01,16.6
2025-07-08 06:20:01,16.5
2025-07-08 06:25:01,16.1
2025-07-08 06:30:01,15.8
2025-07-08 06:35:01,15.5
2025-07-08 06:40:01,15.2
2025-07-08 06:45:01,15.4
2025-07-08 06:50:01,15.6
2025-07-08 06:55:01,15.9
2025-07-08 07:00:01,16.1
2025-07-08 07:05:01,16.1
2025-07-08 07:10:01,16.1
2025-07-08 07:15:01,16.1
2025-07-08 07:20:01,15.9
2025-07-08 07:25:01,15.8
2025-07-08 07:30:01,15.8
2025-07-08 07:35:01,15.6
2025-07-08 07:40:01,15.6
2025-07-08 07:45:01,15.6
2025-07-08 07:50:01,15.5
2025-07-08 07:55:01,15.6
2025-07-08 08:00:01,15.7
2025-07-08 08:05:01,15.7
2025-07-08 08:10:01,15.6
2025-07-08 08:15:01,15.4
2025-07-08 08:20:01,15.4
2025-07-08 08:25:01,15.3
2025-07-08 08:30:01,15.1
2025-07-08 08:35:01,15.1
2025-07-08 08:40:01,15.1
2025-07-08 08:45:01,15.3
2025-07-08 08:50:01,15.2
2025-07-08 08:55:01,15.4
2025-07-08 09:00:01,15.4
2025-07-08 09:05:01,15.5
2025-07-08 09:10:01,15.6
2025-07-08 09:15:01,15.8
2025-07-08 09:20:01,16.0
2025-07-08 09:25:01,15.6
2025-07-08 09:30:01,15.3
2025-07-08 09:35:01,14.9
2025-07-08 09:40:01,14.9
2025-07-08 09:45:01,14.8
2025-07-08 09:50:01,14.9
2025-07-08 09:55:01,15.0
2025-07-08 10:00:01,15.3
2025-07-08 10:05:01,15.4
2025-07-08 10:10:01,15.4
2025-07-08 10:15:01,15.4
2025-07-08 10:20:01,15.4
2025-07-08 10:25:01,15.7
2025-07-08 10:30:01,15.9
2025-07-08 10:35:01,15.8
2025-07-08 10:40:01,15.8
2025-07-08 10:45:01,16.1
2025-07-08 10:50:01,16.1
2025-07-08 10:55:01,16.2
2025-07-08 11:00:01,16.2
2025-07-08 11:05:01,16.2
2025-07-08 11:10:01,16.3
2025-07-08 11:15:01,16.4
2025-07-08 11:20:01,16.4
2025-07-08 11:25:01,16.4
2025-07-08 11:30:01,16.5
2025-07-08 11:35:01,16.4
2025-07-08 11:40:01,16.4
2025-07-08 11:45:01,16.4
2025-07-08 11:50:01,16.3
2025-07-08 11:55:01,16.3
2025-07-08 12:00:01,16.3
2025-07-08 12:05:01,16.3
2025-07-08 12:10:01,16.2
2025-07-08 12:15:01,16.0
2025-07-08 12:20:01,15.9
2025-07-08 12:25:01,15.7
2025-07-08 12:30:01,14.5
2025-07-08 12:35:01,13.4
2025-07-08 12:40:01,12.6
2025-07-08 12:45:01,12.2
2025-07-08 12:50:01,11.9
2025-07-08 12:55:01,11.7
2025-07-08 13:00:01,11.7
2025-07-08 13:05:01,11.6
2025-07-08 13:10:01,11.7
2025-07-08 13:15:01,11.7
2025-07-08 13:20:01,11.8
2025-07-08 13:25:01,11.9
2025-07-08 13:30:01,12.1
2025-07-08 13:35:01,12.4
2025-07-08 13:40:01,12.9
2025-07-08 13:45:01,13.6
2025-07-08 13:50:01,14.1
2025-07-08 13:55:01,14.5
2025-07-08 14:00:01,14.9
2025-07-08 14:05:01,15.2
2025-07-08 14:10:01,15.3
2025-07-08 14:15:01,15.4
2025-07-08 14:20:01,15.9
2025-07-08 14:25:01,15.9
2025-07-08 14:30:01,15.8
2025-07-08 14:35:01,15.9
2025-07-08 14:40:01,16.2
2025-07-08 14:45:01,16.3
2025-07-08 14:50:01,16.4
2025-07-08 14:55:01,16.5
2025-07-08 15:00:01,16.7
2025-07-08 15:05:01,17.3
2025-07-08 15:10:01,17.5
2025-07-08 15:15:01,17.5
2025-07-08 15:20:01,17.7
2025-07-08 15:25:01,18.1
2025-07-08 15:30:01,18.3
2025-07-08 15:35:01,18.4
2025-07-08 15:40:01,18.6
2025-07-08 15:45:01,18.8
2025-07-08 15:50:01,18.7
2025-07-08 15:55:01,19.1
2025-07-08 16:00:01,18.5
2025-07-08 16:05:01,17.7
2025-07-08 16:10:01,17.4
2025-07-08 16:15:01,17.1
2025-07-08 16:20:01,17.1
2025-07-08 16:25:01,17.1
2025-07-08 16:30:01,17.2
2025-07-08 16:35:01,17.5
2025-07-08 16:40:01,18.8
2025-07-08 16:45:01,19.3
2025-07-08 16:50:01,19.6
2025-07-08 16:55:01,21.1
2025-07-08 17:00:01,21.8
2025-07-08 17:05:01,22.3
2025-07-08 17:10:01,22.9
2025-07-08 17:15:01,23.3
2025-07-08 17:20:01,24.0
2025-07-08 17:25:01,24.6
2025-07-08 17:30:01,24.8
2025-07-08 17:35:01,25.0
2025-07-08 17:40:01,25.2
2025-07-08 17:45:01,25.8
2025-07-08 17:50:01,26.2
2025-07-08 17:55:01,27.0
2025-07-08 18:00:01,27.9
2025-07-08 18:05:01,28.5
2025-07-08 18:10:01,29.3
2025-07-08 18:15:01,29.7
2025-07-08 18:20:01,30.2
2025-07-08 18:25:01,30.4
2025-07-08 18:30:01,30.1
2025-07-08 18:35:01,30.5
2025-07-08 18:40:01,31.3
2025-07-08 18:45:01,31.5
2025-07-08 18:50:01,32.0
2025-07-08 18:55:01,31.8
2025-07-08 19:00:01,31.7
2025-07-08 19:05:01,32.6
2025-07-08 19:10:01,32.4
2025-07-08 19:15:01,31.6
2025-07-08 19:20:01,30.9
2025-07-08 19:25:01,31.1
2025-07-08 19:30:01,31.3
2025-07-08 19:35:01,31.1
2025-07-08 19:40:01,30.8
2025-07-08 19:45:01,30.7
2025-07-08 19:50:01,29.7
2025-07-08 19:55:01,28.8
2025-07-08 20:00:01,28.6
2025-07-08 20:05:01,27.8
2025-07-08 20:10:01,28.3
2025-07-08 20:15:01,28.3
2025-07-08 20:20:01,27.9
2025-07-08 20:25:01,27.6
2025-07-08 20:30:01,28.2
2025-07-08 20:35:01,29.1
2025-07-08 20:40:01,29.5
2025-07-08 20:45:01,30.7
2025-07-08 20:50:01,31.6
2025-07-08 20:55:01,32.4
2025-07-08 21:00:01,32.6
2025-07-08 21:05:01,30.6
2025-07-08 21:10:01,21.6
2025-07-08 21:15:01,20.1
2025-07-08 21:20:01,20.8
2025-07-08 21:25:01,20.1
2025-07-08 21:30:01,20.5
2025-07-08 21:35:01,18.8
2025-07-08 21:40:01,16.9
2025-07-08 21:45:01,16.2
2025-07-08 21:50:01,16.0
2025-07-08 21:55:01,15.8
2025-07-08 22:00:01,15.6
2025-07-08 22:05:01,15.3
2025-07-08 22:10:01,15.1
2025-07-08 22:15:01,15.0
2025-07-08 22:20:01,14.9
2025-07-08 22:25:01,14.9
2025-07-08 22:30:01,14.8
2025-07-08 22:35:01,14.8
2025-07-08 22:40:01,14.7
2025-07-08 22:45:01,14.6
2025-07-08 22:50:01,14.4
2025-07-08 22:55:01,14.5
2025-07-08 23:00:01,14.3
2025-07-08 23:05:01,14.5
2025-07-08 23:10:01,15.6
2025-07-08 23:15:01,16.2
2025-07-08 23:20:01,16.6
2025-07-08 23:25:01,16.9
2025-07-08 23:30:01,17.6
2025-07-08 23:35:01,17.8
2025-07-08 23:40:01,17.8
2025-07-08 23:45:01,17.7
2025-07-08 23:50:01,17.4
2025-07-08 23:55:01,17.0
2025-07-09 00:00:01,16.7
2025-07-09 00:05:01,16.6
2025-07-09 00:10:01,16.6
2025-07-09 00:15:01,16.7
2025-07-09 00:20:01,16.8
2025-07-09 00:25:01,16.9
2025-07-09 00:30:01,16.8
2025-07-09 00:35:01,16.9
2025-07-09 00:40:01,16.8
2025-07-09 00:45:01,16.9
2025-07-09 00:50:01,16.8
2025-07-09 00:55:01,16.8
2025-07-09 01:00:01,16.7
2025-07-09 01:05:01,16.8
2025-07-09 01:10:01,16.8
2025-07-09 01:15:01,16.8
2025-07-09 01:20:01,16.6
2025-07-09 01:25:01,16.6
2025-07-09 01:30:01,16.6
2025-07-09 01:35:01,16.6
2025-07-09 01:40:01,16.6
2025-07-09 01:45:01,16.5
2025-07-09 01:50:01,16.3
2025-07-09 01:55:01,16.4
2025-07-09 02:00:01,16.3
2025-07-09 02:05:01,16.3
2025-07-09 02:10:01,16.3
2025-07-09 02:15:01,16.3
2025-07-09 02:20:01,16.1
2025-07-09 02:25:01,16.2
2025-07-09 02:30:01,16.2
2025-07-09 02:35:01,15.9
2025-07-09 02:40:01,16.0
2025-07-09 02:45:01,15.9
2025-07-09 02:50:01,16.2
2025-07-09 02:55:01,16.3
2025-07-09 03:00:01,16.5
2025-07-09 03:05:01,16.5
2025-07-09 03:10:01,16.4
2025-07-09 03:15:01,16.2
2025-07-09 03:20:01,16.0
2025-07-09 03:25:01,16.1
2025-07-09 03:30:01,16.0
2025-07-09 03:35:01,16.2
2025-07-09 03:40:01,15.8
2025-07-09 03:45:01,15.9
2025-07-09 03:50:01,14.7
2025-07-09 03:55:01,14.5
2025-07-09 04:00:01,14.3
2025-07-09 04:05:01,14.5
2025-07-09 04:10:01,14.3
2025-07-09 04:15:01,15.0
2025-07-09 04:20:01,15.1
2025-07-09 04:25:01,15.5
2025-07-09 04:30:01,15.7
2025-07-09 04:35:01,16.1
2025-07-09 04:40:01,16.1
2025-07-09 04:45:01,16.1
2025-07-09 04:50:01,16.1
2025-07-09 04:55:01,16.2
2025-07-09 05:00:01,16.2
2025-07-09 05:05:01,16.2
2025-07-09 05:10:01,16.2
2025-07-09 05:15:01,16.3
2025-07-09 05:20:01,16.4
2025-07-09 05:25:01,16.5
2025-07-09 05:30:01,16.4
2025-07-09 05:35:01,16.4
2025-07-09 05:40:01,16.1
2025-07-09 05:45:01,16.0
2025-07-09 05:50:01,16.1
2025-07-09 05:55:01,15.8
2025-07-09 06:00:01,16.4
2025-07-09 06:05:01,15.7
2025-07-09 06:10:01,16.4
2025-07-09 06:15:01,16.5
2025-07-09 06:20:01,16.7
2025-07-09 06:25:01,16.5
2025-07-09 06:30:01,16.8
2025-07-09 06:35:01,16.6
2025-07-09 06:40:01,16.4
2025-07-09 06:45:01,14.8
2025-07-09 06:50:01,14.7
2025-07-09 06:55:01,15.3
2025-07-09 07:00:01,15.7
2025-07-09 07:05:01,16.0
2025-07-09 07:10:01,16.1
2025-07-09 07:15:01,16.1
2025-07-09 07:20:01,16.2
2025-07-09 07:25:01,16.2
2025-07-09 07:30:01,15.8
2025-07-09 07:35:01,15.4
2025-07-09 07:40:01,15.3
2025-07-09 07:45:01,15.2
2025-07-09 07:50:01,15.4
2025-07-09 07:55:01,15.6
2025-07-09 08:00:01,15.9
2025-07-09 08:05:01,15.6
2025-07-09 08:10:01,15.6
2025-07-09 08:15:01,15.7
2025-07-09 08:20:01,15.6
2025-07-09 08:25:01,15.5
2025-07-09 08:30:01,15.5
2025-07-09 08:35:01,15.5
2025-07-09 08:40:01,15.4
2025-07-09 08:45:01,15.4
2025-07-09 08:50:01,15.4
2025-07-09 08:55:01,15.4
2025-07-09 09:00:01,15.5
2025-07-09 09:05:01,15.6
2025-07-09 09:10:01,15.7
2025-07-09 09:15:01,15.7
2025-07-09 09:20:01,15.6
2025-07-09 09:25:01,15.4
2025-07-09 09:30:01,15.4
2025-07-09 09:35:01,15.3
2025-07-09 09:40:01,15.3
2025-07-09 09:45:01,15.4
2025-07-09 09:50:01,15.4
2025-07-09 09:55:01,15.5
2025-07-09 10:00:01,15.6
2025-07-09 10:05:01,15.8
2025-07-09 10:10:01,15.8
2025-07-09 10:15:01,15.9
2025-07-09 10:20:01,15.7
2025-07-09 10:25:01,15.6
2025-07-09 10:30:01,15.4
2025-07-09 10:35:01,15.4
2025-07-09 10:40:01,15.2
2025-07-09 10:45:01,15.3
2025-07-09 10:50:01,15.4
2025-07-09 10:55:01,15.6
2025-07-09 11:00:01,15.6
2025-07-09 11:05:01,15.7
2025-07-09 11:10:01,15.7
2025-07-09 11:15:01,15.7
2025-07-09 11:20:01,15.7
2025-07-09 11:25:01,15.7
2025-07-09 11:30:01,15.7
2025-07-09 11:35:01,15.6
2025-07-09 11:40:01,15.6
2025-07-09 11:45:01,15.6
2025-07-09 11:50:01,15.7
2025-07-09 11:55:01,15.8
2025-07-09 12:00:01,15.8
2025-07-09 12:05:01,15.9
2025-07-09 12:10:01,15.9
2025-07-09 12:15:01,15.9
2025-07-09 12:20:01,16.0
2025-07-09 12:25:01,16.0
2025-07-09 12:30:01,16.0
2025-07-09 12:35:01,16.0
2025-07-09 12:40:01,16.0
2025-07-09 12:45:01,16.1
2025-07-09 12:50:01,16.3
2025-07-09 12:55:01,16.4
2025-07-09 13:00:01,16.3
2025-07-09 13:05:01,16.0
2025-07-09 13:10:01,15.7
2025-07-09 13:15:01,15.5
2025-07-09 13:20:01,15.4
2025-07-09 13:25:01,15.4
2025-07-09 13:30:01,15.3
2025-07-09 13:35:01,15.4
2025-07-09 13:40:01,15.5
2025-07-09 13:45:01,15.5
2025-07-09 13:50:01,15.5
2025-07-09 13:55:01,15.5
2025-07-09 14:00:01,15.5
2025-07-09 14:05:01,15.5
2025-07-09 14:10:01,15.4
2025-07-09 14:15:01,15.5
2025-07-09 14:20:01,15.5
2025-07-09 14:25:01,15.7
2025-07-09 14:30:01,15.8
2025-07-09 14:35:01,15.9
2025-07-09 14:40:01,16.0
2025-07-09 14:45:01,16.1
2025-07-09 14:50:01,16.1
2025-07-09 14:55:01,16.1
2025-07-09 15:00:01,15.9
2025-07-09 15:05:01,16.0
2025-07-09 15:10:01,16.2
2025-07-09 15:15:01,16.3
2025-07-09 15:20:01,16.3
2025-07-09 15:25:01,16.3
2025-07-09 15:30:01,16.4
2025-07-09 15:35:01,16.4
2025-07-09 15:40:01,16.4
2025-07-09 15:45:01,16.4
2025-07-09 15:50:01,16.6
2025-07-09 15:55:01,16.6
2025-07-09 16:00:01,16.6
2025-07-09 16:05:01,16.6
2025-07-09 16:10:01,16.5
2025-07-09 16:15:01,16.7
2025-07-09 16:20:01,16.7
2025-07-09 16:25:01,16.7
2025-07-09 16:30:01,16.7
2025-07-09 16:35:01,16.6
2025-07-09 16:40:01,16.8
2025-07-09 16:45:01,16.7
2025-07-09 16:50:01,16.7
2025-07-09 16:55:01,16.8
2025-07-09 17:00:01,16.8
2025-07-09 17:05:01,16.8
2025-07-09 17:10:01,16.8
2025-07-09 17:15:01,16.9
2025-07-09 17:20:01,17.0
2025-07-09 17:25:01,17.3
2025-07-09 17:30:01,17.5
2025-07-09 17:35:01,17.6
2025-07-09 17:40:01,17.6
2025-07-09 17:45:01,17.8
2025-07-09 17:50:01,17.8
2025-07-09 17:55:01,17.8
2025-07-09 18:00:01,18.0
2025-07-09 18:05:01,18.2
2025-07-09 18:10:01,18.2
2025-07-09 18:15:01,18.4
2025-07-09 18:20:01,18.6
2025-07-09 18:25:01,18.8
2025-07-09 18:30:01,18.9
2025-07-09 18:35:01,19.2
2025-07-09 18:40:01,19.4
2025-07-09 18:45:01,19.3
2025-07-09 18:50:01,19.3
2025-07-09 18:55:01,19.2
2025-07-09 19:00:01,19.2
2025-07-09 19:05:01,19.3
2025-07-09 19:10:01,19.0
2025-07-09 19:15:01,18.5
2025-07-09 19:20:01,18.6
2025-07-09 19:25:01,18.4
2025-07-09 19:30:01,18.6
2025-07-09 19:35:01,18.6
2025-07-09 19:40:01,18.4
2025-07-09 19:45:01,18.5
2025-07-09 19:50:01,18.4
2025-07-09 19:55:01,17.9
2025-07-09 20:00:01,17.8
2025-07-09 20:05:01,17.8
2025-07-09 20:10:01,18.2
2025-07-09 20:15:01,18.6
2025-07-09 20:20:01,18.7
2025-07-09 20:25:01,19.2
2025-07-09 20:30:01,19.9
2025-07-09 20:35:01,20.4
2025-07-09 20:40:01,21.4
2025-07-09 20:45:01,21.7
2025-07-09 20:50:01,21.7
2025-07-09 20:55:01,21.8
2025-07-09 21:00:01,21.5
2025-07-09 21:05:01,21.4
2025-07-09 21:10:01,21.1
2025-07-09 21:15:01,20.7
2025-07-09 21:20:01,20.8
2025-07-09 21:25:01,21.0
2025-07-09 21:30:01,21.2
2025-07-09 21:35:01,21.4
2025-07-09 21:40:01,21.4
2025-07-09 21:45:01,21.3
2025-07-09 21:50:01,19.5
2025-07-09 21:55:01,17.8
2025-07-09 22:00:01,17.8
2025-07-09 22:05:01,17.4
2025-07-09 22:10:01,17.2
2025-07-09 22:15:01,17.7
2025-07-09 22:20:01,16.5
2025-07-09 22:25:01,16.1
2025-07-09 22:30:01,15.8
2025-07-09 22:35:01,15.6
2025-07-09 22:40:01,15.2
2025-07-09 22:45:01,14.9
2025-07-09 22:50:01,14.6
2025-07-09 22:55:01,14.5
2025-07-09 23:00:01,14.3
2025-07-09 23:05:01,14.0
2025-07-09 23:10:01,13.7
2025-07-09 23:15:01,13.6
2025-07-09 23:20:01,13.5
2025-07-09 23:25:01,13.3
2025-07-09 23:30:01,13.1
2025-07-09 23:35:01,13.2
2025-07-09 23:40:01,13.1
2025-07-09 23:45:01,13.1
2025-07-09 23:50:01,13.3
2025-07-09 23:55:01,13.6
2025-07-10 00:00:01,14.0
2025-07-10 00:05:01,14.2
2025-07-10 00:10:01,14.3
2025-07-10 00:15:01,14.3
2025-07-10 00:20:01,14.3
2025-07-10 00:25:01,14.1
2025-07-10 00:30:01,14.0
2025-07-10 00:35:01,13.9
2025-07-10 00:40:01,13.9
2025-07-10 00:45:01,13.9
2025-07-10 00:50:01,14.2
2025-07-10 00:55:01,14.2
2025-07-10 01:00:01,14.2
2025-07-10 01:05:01,14.0
2025-07-10 01:10:01,13.5
2025-07-10 01:15:01,13.6
2025-07-10 01:20:01,13.8
2025-07-10 01:25:01,13.9
2025-07-10 01:30:01,14.0
2025-07-10 01:35:01,13.9
2025-07-10 01:40:01,13.9
2025-07-10 01:45:01,13.7
2025-07-10 01:50:01,13.4
2025-07-10 01:55:01,13.5
2025-07-10 02:00:01,13.7
2025-07-10 02:05:01,13.6
2025-07-10 02:10:01,13.6
2025-07-10 02:15:01,13.3
2025-07-10 02:20:01,13.2
2025-07-10 02:25:01,12.9
2025-07-10 02:30:01,12.9
2025-07-10 02:35:01,12.7
2025-07-10 02:40:01,12.6
2025-07-10 02:45:01,12.5
2025-07-10 02:50:01,12.6
2025-07-10 02:55:01,12.9
2025-07-10 03:00:01,13.2
2025-07-10 03:05:01,13.5
2025-07-10 03:10:01,13.6
2025-07-10 03:15:01,13.9
2025-07-10 03:20:01,14.0
2025-07-10 03:25:01,13.9
2025-07-10 03:30:01,13.1
2025-07-10 03:35:01,13.3
2025-07-10 03:40:01,13.5
2025-07-10 03:45:01,13.5
2025-07-10 03:50:01,13.3
2025-07-10 03:55:01,13.8
2025-07-10 04:00:01,14.0
2025-07-10 04:05:01,14.2
2025-07-10 04:10:01,14.2
2025-07-10 04:15:01,14.4
2025-07-10 04:20:01,14.5
2025-07-10 04:25:01,14.0
2025-07-10 04:30:01,13.7
2025-07-10 04:35:01,14.0
2025-07-10 04:40:01,14.5
2025-07-10 04:45:01,14.9
2025-07-10 04:50:01,15.2
2025-07-10 04:55:01,15.0
2025-07-10 05:00:01,14.9
2025-07-10 05:05:01,15.0
2025-07-10 05:10:01,15.0
2025-07-10 05:15:01,14.8
2025-07-10 05:20:01,15.0
2025-07-10 05:25:01,15.2
2025-07-10 05:30:01,15.2
2025-07-10 05:35:01,15.1
2025-07-10 05:40:01,15.0
2025-07-10 05:45:01,15.0
2025-07-10 05:50:01,15.1
2025-07-10 05:55:01,15.2
2025-07-10 06:00:01,14.8
2025-07-10 06:05:01,14.7
2025-07-10 06:10:01,14.7
2025-07-10 06:15:01,14.6
2025-07-10 06:20:01,14.5
2025-07-10 06:25:01,14.4
2025-07-10 06:30:01,14.3
2025-07-10 06:35:01,14.4
2025-07-10 06:40:01,14.4
2025-07-10 06:45:01,14.4
2025-07-10 06:50:01,14.4
2025-07-10 06:55:01,14.4
2025-07-10 07:00:01,14.4
2025-07-10 07:05:01,14.4
2025-07-10 07:10:01,14.4
2025-07-10 07:15:01,14.4
2025-07-10 07:20:01,14.1
2025-07-10 07:25:01,14.1
2025-07-10 07:30:01,14.1
2025-07-10 07:35:01,14.1
2025-07-10 07:40:01,14.1
2025-07-10 07:45:01,14.2
2025-07-10 07:50:01,14.3
2025-07-10 07:55:01,14.4
2025-07-10 08:00:01,14.5
2025-07-10 08:05:01,14.4
2025-07-10 08:10:01,14.4
2025-07-10 08:15:01,14.5
2025-07-10 08:20:01,14.5
2025-07-10 08:25:01,14.4
2025-07-10 08:30:01,14.4
2025-07-10 08:35:01,14.4
2025-07-10 08:40:01,14.4
2025-07-10 08:45:01,14.4
2025-07-10 08:50:01,14.4
2025-07-10 08:55:01,14.4
2025-07-10 09:00:01,14.3
2025-07-10 09:05:01,14.3
2025-07-10 09:10:01,14.3
2025-07-10 09:15:01,14.3
2025-07-10 09:20:01,14.3
2025-07-10 09:25:01,14.4
2025-07-10 09:30:01,14.5
2025-07-10 09:35:01,14.6
2025-07-10 09:40:01,14.6
2025-07-10 09:45:01,14.4
2025-07-10 09:50:01,14.4
2025-07-10 09:55:01,14.4
2025-07-10 10:00:01,14.5
2025-07-10 10:05:01,14.6
2025-07-10 10:10:01,14.8
2025-07-10 10:15:01,14.9
2025-07-10 10:20:01,15.0
2025-07-10 10:25:01,15.1
2025-07-10 10:30:01,15.0
2025-07-10 10:35:01,15.1
2025-07-10 10:40:01,14.9
2025-07-10 10:45:01,15.0
2025-07-10 10:50:01,14.9
2025-07-10 10:55:01,15.0
2025-07-10 11:00:01,15.1
2025-07-10 11:05:01,15.1
2025-07-10 11:10:01,15.1
2025-07-10 11:15:01,15.1
2025-07-10 11:20:01,15.0
2025-07-10 11:25:01,14.7
2025-07-10 11:30:01,14.7
2025-07-10 11:35:01,14.7
2025-07-10 11:40:01,14.9
2025-07-10 11:45:01,15.1
2025-07-10 11:50:01,15.2
2025-07-10 11:55:01,15.3
2025-07-10 12:00:01,15.3
2025-07-10 12:05:01,15.3
2025-07-10 12:10:01,15.3
2025-07-10 12:15:01,15.4
2025-07-10 12:20:01,15.3
2025-07-10 12:25:01,15.3
2025-07-10 12:30:01,15.3
2025-07-10 12:35:01,15.4
2025-07-10 12:40:01,15.3
2025-07-10 12:45:01,15.3
2025-07-10 12:50:01,15.3
2025-07-10 12:55:01,15.3
2025-07-10 13:00:01,15.3
2025-07-10 13:05:01,15.3
2025-07-10 13:10:01,15.2
2025-07-10 13:15:01,15.2
2025-07-10 13:20:01,15.2
2025-07-10 13:25:01,15.2
2025-07-10 13:30:01,15.1
2025-07-10 13:35:01,15.0
2025-07-10 13:40:01,14.4
