ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2025-09-08T19:53:00.000,0.82,164.40,-0.79,0.22
2025-09-08T19:54:00.000,0.79,163.39,-0.76,0.23
2025-09-08T19:55:00.000,0.84,164.53,-0.81,0.22
2025-09-08T19:56:00.000,0.79,165.84,-0.77,0.19
2025-09-08T19:57:00.000,0.82,166.19,-0.79,0.19
2025-09-08T19:58:00.000,0.83,162.16,-0.79,0.25
2025-09-08T19:59:00.000,0.78,166.61,-0.76,0.18
2025-09-08T20:00:00.000,0.76,169.16,-0.74,0.14
2025-09-08T20:01:00.000,0.82,162.53,-0.78,0.25
2025-09-08T20:02:00.000,0.75,167.78,-0.73,0.16
2025-09-08T20:03:00.000,0.78,167.07,-0.76,0.17
2025-09-08T20:04:00.000,0.79,164.55,-0.76,0.21
2025-09-08T20:05:00.000,0.75,165.96,-0.73,0.18
2025-09-08T20:06:00.000,0.74,171.27,-0.73,0.11
2025-09-08T20:07:00.000,0.80,162.61,-0.76,0.24
2025-09-08T20:08:00.000,0.78,164.37,-0.75,0.21
2025-09-08T20:09:00.000,0.75,169.70,-0.73,0.13
2025-09-08T20:10:00.000,0.80,161.60,-0.76,0.25
2025-09-08T20:11:00.000,0.75,166.52,-0.73,0.18
2025-09-08T20:12:00.000,0.75,162.63,-0.72,0.22
2025-09-08T20:13:00.000,0.77,161.24,-0.73,0.25
2025-09-08T20:14:00.000,0.78,160.85,-0.73,0.25
2025-09-08T20:15:00.000,0.71,168.57,-0.69,0.14
2025-09-08T20:16:00.000,0.76,162.35,-0.73,0.23
2025-09-08T20:17:00.000,0.76,166.35,-0.74,0.18
2025-09-08T20:18:00.000,0.74,169.33,-0.73,0.14
2025-09-08T20:19:00.000,0.74,168.07,-0.72,0.15
2025-09-08T20:20:00.000,0.76,164.33,-0.74,0.21
2025-09-08T20:21:00.000,0.73,183.26,-0.73,-0.04
2025-09-08T20:22:00.000,0.73,175.79,-0.73,0.05
2025-09-08T20:23:00.000,0.74,168.02,-0.72,0.15
2025-09-08T20:24:00.000,0.78,189.34,-0.77,-0.13
2025-09-08T20:25:00.000,0.76,171.16,-0.75,0.12
2025-09-08T20:26:00.000,0.76,182.47,-0.76,-0.03
2025-09-08T20:27:00.000,0.74,177.93,-0.74,0.03
2025-09-08T20:28:00.000,0.79,181.02,-0.79,-0.01
2025-09-08T20:29:00.000,0.78,176.34,-0.78,0.05
2025-09-08T20:30:00.000,0.74,179.34,-0.74,0.01
2025-09-08T20:31:00.000,0.80,166.09,-0.77,0.19
2025-09-08T20:32:00.000,0.75,179.61,-0.75,0.01
2025-09-08T20:33:00.000,0.72,179.52,-0.72,0.01
2025-09-08T20:34:00.000,0.78,162.26,-0.74,0.24
2025-09-08T20:35:00.000,0.77,175.76,-0.77,0.06
2025-09-08T20:36:00.000,0.75,170.31,-0.74,0.13
2025-09-08T20:37:00.000,0.78,166.13,-0.76,0.19
2025-09-08T20:38:00.000,0.78,178.30,-0.78,0.02
2025-09-08T20:39:00.000,0.75,177.63,-0.74,0.03
2025-09-08T20:40:00.000,0.77,176.96,-0.77,0.04
2025-09-08T20:41:00.000,0.76,169.41,-0.75,0.14
2025-09-08T20:42:00.000,0.73,171.58,-0.72,0.11
2025-09-08T20:43:00.000,0.72,167.50,-0.70,0.16
2025-09-08T20:44:00.000,0.74,165.79,-0.71,0.18
2025-09-08T20:45:00.000,0.73,174.42,-0.73,0.07
2025-09-08T20:46:00.000,0.76,184.72,-0.75,-0.06
2025-09-08T20:47:00.000,0.83,193.50,-0.81,-0.19
2025-09-08T20:48:00.000,0.79,189.82,-0.78,-0.14
2025-09-08T20:49:00.000,0.76,177.16,-0.76,0.04
2025-09-08T20:50:00.000,0.81,187.64,-0.80,-0.11
2025-09-08T20:51:00.000,0.76,177.28,-0.76,0.04
2025-09-08T20:52:00.000,0.76,175.39,-0.76,0.06
2025-09-08T20:53:00.000,0.76,165.95,-0.74,0.19
2025-09-08T20:54:00.000,0.75,178.95,-0.75,0.01
2025-09-08T20:55:00.000,0.75,175.74,-0.74,0.06
2025-09-08T20:56:00.000,0.76,170.82,-0.75,0.12
2025-09-08T20:57:00.000,0.75,173.58,-0.75,0.08
2025-09-08T20:58:00.000,0.79,180.64,-0.79,-0.01
2025-09-08T20:59:00.000,0.79,170.46,-0.78,0.13
2025-09-08T21:00:00.000,0.89,192.89,-0.87,-0.20
2025-09-08T21:01:00.000,0.79,173.46,-0.78,0.09
2025-09-08T21:02:00.000,0.78,175.87,-0.77,0.06
2025-09-08T21:03:00.000,0.78,177.46,-0.77,0.03
2025-09-08T21:04:00.000,0.76,172.11,-0.75,0.10
2025-09-08T21:05:00.000,0.75,171.09,-0.74,0.12
2025-09-08T21:06:00.000,0.74,170.42,-0.73,0.12
2025-09-08T21:07:00.000,0.74,166.88,-0.72,0.17
2025-09-08T21:08:00.000,0.75,165.78,-0.72,0.18
2025-09-08T21:09:00.000,0.75,172.01,-0.74,0.10
2025-09-08T21:10:00.000,0.74,171.46,-0.74,0.11
2025-09-08T21:11:00.000,0.76,175.11,-0.76,0.06
2025-09-08T21:12:00.000,0.77,178.61,-0.77,0.02
2025-09-08T21:13:00.000,0.78,179.32,-0.78,0.01
2025-09-08T21:14:00.000,0.77,176.96,-0.77,0.04
2025-09-08T21:15:00.000,0.78,177.51,-0.78,0.03
2025-09-08T21:16:00.000,0.79,179.42,-0.79,0.01
2025-09-08T21:17:00.000,0.79,178.82,-0.79,0.02
2025-09-08T21:18:00.000,0.79,179.60,-0.79,0.01
2025-09-08T21:19:00.000,0.80,182.26,-0.79,-0.03
2025-09-08T21:20:00.000,0.81,184.26,-0.80,-0.06
2025-09-08T21:21:00.000,0.79,181.72,-0.79,-0.02
2025-09-08T21:22:00.000,0.81,183.08,-0.81,-0.04
2025-09-08T21:23:00.000,0.76,176.04,-0.76,0.05
2025-09-08T21:24:00.000,0.78,175.22,-0.77,0.06
2025-09-08T21:25:00.000,0.73,174.32,-0.73,0.07
2025-09-08T21:26:00.000,0.72,169.90,-0.71,0.13
2025-09-08T21:27:00.000,0.71,167.47,-0.69,0.15
2025-09-08T21:28:00.000,0.71,160.59,-0.67,0.24
2025-09-08T21:29:00.000,0.70,166.69,-0.68,0.16
2025-09-08T21:30:00.000,0.71,162.94,-0.68,0.21
2025-09-08T21:31:00.000,0.70,157.96,-0.65,0.26
2025-09-08T21:32:00.000,0.71,165.43,-0.69,0.18
2025-09-08T21:33:00.000,0.73,168.98,-0.72,0.14
2025-09-08T21:34:00.000,0.71,165.03,-0.69,0.18
2025-09-08T21:35:00.000,0.71,162.95,-0.68,0.21
2025-09-08T21:36:00.000,0.72,158.61,-0.67,0.26
2025-09-08T21:37:00.000,0.71,160.23,-0.67,0.24
2025-09-08T21:38:00.000,0.73,166.62,-0.71,0.17
2025-09-08T21:39:00.000,0.73,162.95,-0.70,0.21
2025-09-08T21:40:00.000,0.76,168.94,-0.75,0.15
2025-09-08T21:41:00.000,0.78,162.50,-0.75,0.24
2025-09-08T21:42:00.000,0.79,171.54,-0.79,0.12
2025-09-08T21:43:00.000,0.78,166.75,-0.76,0.18
2025-09-08T21:44:00.000,0.82,173.23,-0.82,0.10
2025-09-08T21:45:00.000,0.80,171.28,-0.79,0.12
2025-09-08T21:46:00.000,0.80,169.76,-0.79,0.14
2025-09-08T21:47:00.000,0.80,171.04,-0.79,0.12
2025-09-08T21:48:00.000,0.74,160.30,-0.70,0.25
2025-09-08T21:49:00.000,0.77,167.48,-0.75,0.17
2025-09-08T21:50:00.000,0.75,163.28,-0.72,0.22
2025-09-08T21:51:00.000,0.76,170.34,-0.75,0.13
2025-09-08T21:52:00.000,0.77,171.04,-0.77,0.12
2025-09-08T21:53:00.000,0.75,172.15,-0.74,0.10
2025-09-08T21:54:00.000,0.82,182.12,-0.82,-0.03
2025-09-08T21:55:00.000,0.93,194.33,-0.90,-0.23
2025-09-08T21:56:00.000,0.94,195.86,-0.91,-0.26
2025-09-08T21:57:00.000,1.00,197.84,-0.95,-0.31
2025-09-08T21:58:00.000,0.97,195.01,-0.94,-0.25
2025-09-08T21:59:00.000,0.92,193.00,-0.89,-0.21
2025-09-08T22:00:00.000,0.87,193.47,-0.85,-0.20
2025-09-08T22:01:00.000,0.89,192.69,-0.87,-0.20
2025-09-08T22:02:00.000,0.87,195.10,-0.84,-0.23
2025-09-08T22:03:00.000,0.94,195.75,-0.91,-0.26
2025-09-08T22:04:00.000,0.93,199.86,-0.88,-0.32
2025-09-08T22:05:00.000,0.90,198.64,-0.85,-0.29
2025-09-08T22:06:00.000,0.99,202.20,-0.92,-0.38
2025-09-08T22:07:00.000,1.05,205.98,-0.94,-0.46
2025-09-08T22:08:00.000,1.05,206.22,-0.94,-0.47
2025-09-08T22:09:00.000,1.01,206.19,-0.90,-0.44
2025-09-08T22:10:00.000,1.05,211.72,-0.90,-0.55
2025-09-08T22:11:00.000,0.94,204.46,-0.85,-0.39
2025-09-08T22:12:00.000,0.86,197.98,-0.82,-0.27
2025-09-08T22:13:00.000,0.76,187.60,-0.76,-0.10
2025-09-08T22:14:00.000,0.75,187.43,-0.75,-0.10
2025-09-08T22:15:00.000,0.77,190.05,-0.76,-0.13
2025-09-08T22:16:00.000,0.73,189.28,-0.72,-0.12
2025-09-08T22:17:00.000,0.75,187.53,-0.74,-0.10
2025-09-08T22:18:00.000,0.71,191.72,-0.69,-0.14
2025-09-08T22:19:00.000,0.71,187.04,-0.70,-0.09
2025-09-08T22:20:00.000,0.69,185.15,-0.69,-0.06
2025-09-08T22:21:00.000,0.68,184.81,-0.68,-0.06
2025-09-08T22:22:00.000,0.65,178.22,-0.65,0.02
2025-09-08T22:23:00.000,0.66,171.71,-0.65,0.10
2025-09-08T22:24:00.000,0.63,170.47,-0.62,0.10
2025-09-08T22:25:00.000,0.64,165.98,-0.62,0.15
2025-09-08T22:26:00.000,0.64,167.53,-0.62,0.14
2025-09-08T22:27:00.000,0.63,167.83,-0.61,0.13
2025-09-08T22:28:00.000,0.66,174.79,-0.66,0.06
2025-09-08T22:29:00.000,0.66,174.90,-0.65,0.06
2025-09-08T22:30:00.000,0.65,175.09,-0.65,0.06
2025-09-08T22:31:00.000,0.64,172.09,-0.64,0.09
2025-09-08T22:32:00.000,0.65,172.54,-0.65,0.08
2025-09-08T22:33:00.000,0.64,170.86,-0.63,0.10
2025-09-08T22:34:00.000,0.65,168.37,-0.64,0.13
2025-09-08T22:35:00.000,0.64,168.64,-0.63,0.13
2025-09-08T22:36:00.000,0.64,171.69,-0.64,0.09
2025-09-08T22:37:00.000,0.61,166.34,-0.59,0.14
2025-09-08T22:38:00.000,0.63,172.35,-0.63,0.08
2025-09-08T22:39:00.000,0.65,172.49,-0.64,0.08
2025-09-08T22:40:00.000,0.65,176.06,-0.65,0.04
2025-09-08T22:41:00.000,0.65,174.52,-0.65,0.06
2025-09-08T22:42:00.000,0.64,171.39,-0.63,0.10
2025-09-08T22:43:00.000,0.65,170.69,-0.64,0.10
2025-09-08T22:44:00.000,0.62,162.72,-0.59,0.18
2025-09-08T22:45:00.000,0.63,162.36,-0.60,0.19
2025-09-08T22:46:00.000,0.64,156.75,-0.59,0.25
2025-09-08T22:47:00.000,0.63,155.71,-0.58,0.26
2025-09-08T22:48:00.000,0.63,155.64,-0.58,0.26
2025-09-08T22:49:00.000,0.64,155.25,-0.58,0.27
2025-09-08T22:50:00.000,0.63,159.71,-0.59,0.22
2025-09-08T22:51:00.000,0.64,162.20,-0.61,0.20
2025-09-08T22:52:00.000,0.65,166.30,-0.63,0.15
2025-09-08T22:53:00.000,0.64,167.27,-0.63,0.14
2025-09-08T22:54:00.000,0.65,169.33,-0.64,0.12
2025-09-08T22:55:00.000,0.66,172.19,-0.65,0.09
2025-09-08T22:56:00.000,0.66,175.26,-0.66,0.05
2025-09-08T22:57:00.000,0.68,178.29,-0.68,0.02
2025-09-08T22:58:00.000,0.67,179.51,-0.67,0.01
2025-09-08T22:59:00.000,0.69,180.52,-0.69,-0.01
2025-09-08T23:00:00.000,0.71,186.66,-0.71,-0.08
2025-09-08T23:01:00.000,0.76,193.89,-0.74,-0.18
2025-09-08T23:02:00.000,0.75,192.17,-0.73,-0.16
2025-09-08T23:03:00.000,0.78,194.24,-0.75,-0.19
2025-09-08T23:04:00.000,0.80,194.94,-0.78,-0.21
2025-09-08T23:05:00.000,0.76,195.98,-0.73,-0.21
2025-09-08T23:06:00.000,0.81,198.29,-0.77,-0.26
2025-09-08T23:07:00.000,0.80,196.97,-0.77,-0.23
2025-09-08T23:08:00.000,0.75,193.32,-0.73,-0.17
2025-09-08T23:09:00.000,0.73,196.64,-0.70,-0.21
2025-09-08T23:10:00.000,0.61,181.84,-0.61,-0.02
2025-09-08T23:11:00.000,0.53,167.84,-0.52,0.11
2025-09-08T23:12:00.000,0.54,172.67,-0.54,0.07
2025-09-08T23:13:00.000,0.55,168.63,-0.54,0.11
2025-09-08T23:14:00.000,0.56,168.00,-0.55,0.12
2025-09-08T23:15:00.000,0.58,165.96,-0.56,0.14
2025-09-08T23:16:00.000,0.59,166.47,-0.57,0.14
2025-09-08T23:17:00.000,0.59,166.48,-0.57,0.14
2025-09-08T23:18:00.000,0.59,165.24,-0.57,0.15
2025-09-08T23:19:00.000,0.58,159.43,-0.54,0.20
2025-09-08T23:20:00.000,0.61,156.14,-0.56,0.25
2025-09-08T23:21:00.000,0.62,151.71,-0.55,0.29
2025-09-08T23:22:00.000,0.64,146.84,-0.54,0.35
2025-09-08T23:23:00.000,0.68,140.19,-0.53,0.44
2025-09-08T23:24:00.000,0.74,130.78,-0.48,0.56
2025-09-08T23:25:00.000,0.77,138.24,-0.58,0.52
2025-09-08T23:26:00.000,0.70,146.54,-0.58,0.39
2025-09-08T23:27:00.000,0.54,152.69,-0.48,0.25
2025-09-08T23:28:00.000,0.65,129.43,-0.41,0.50
2025-09-08T23:29:00.000,0.65,129.45,-0.41,0.50
2025-09-08T23:30:00.000,0.66,129.55,-0.42,0.51
2025-09-08T23:31:00.000,0.66,129.24,-0.42,0.51
2025-09-08T23:32:00.000,0.67,128.01,-0.41,0.52
2025-09-08T23:33:00.000,0.68,126.72,-0.40,0.54
2025-09-08T23:34:00.000,0.69,124.07,-0.39,0.57
2025-09-08T23:35:00.000,0.70,122.76,-0.38,0.59
2025-09-08T23:36:00.000,0.69,123.42,-0.38,0.58
2025-09-08T23:37:00.000,0.69,124.65,-0.39,0.56
2025-09-08T23:38:00.000,0.67,126.64,-0.40,0.54
2025-09-08T23:39:00.000,0.67,128.04,-0.41,0.53
2025-09-08T23:40:00.000,0.66,129.07,-0.42,0.51
2025-09-08T23:41:00.000,0.66,129.06,-0.41,0.51
2025-09-08T23:42:00.000,0.66,128.57,-0.41,0.51
2025-09-08T23:43:00.000,0.66,129.11,-0.42,0.51
2025-09-08T23:44:00.000,0.66,129.32,-0.42,0.51
2025-09-08T23:45:00.000,0.67,129.50,-0.43,0.52
2025-09-08T23:46:00.000,0.65,129.10,-0.41,0.50
2025-09-08T23:47:00.000,0.67,129.18,-0.42,0.52
2025-09-08T23:48:00.000,0.68,129.06,-0.43,0.53
2025-09-08T23:49:00.000,0.67,130.01,-0.43,0.51
2025-09-08T23:50:00.000,0.71,129.82,-0.45,0.55
2025-09-08T23:51:00.000,0.67,130.64,-0.44,0.51
2025-09-08T23:52:00.000,0.67,130.77,-0.44,0.51
2025-09-08T23:53:00.000,0.67,131.27,-0.44,0.51
2025-09-08T23:54:00.000,0.68,131.06,-0.45,0.51
2025-09-08T23:55:00.000,0.68,131.65,-0.45,0.51
2025-09-08T23:56:00.000,0.67,131.79,-0.44,0.50
2025-09-08T23:57:00.000,0.67,131.70,-0.45,0.50
2025-09-08T23:58:00.000,0.67,132.20,-0.45,0.49
2025-09-08T23:59:00.000,0.67,132.01,-0.45,0.50
2025-09-09T00:00:00.000,0.67,132.16,-0.45,0.50
2025-09-09T00:01:00.000,0.67,132.07,-0.45,0.50
2025-09-09T00:02:00.000,0.66,133.01,-0.45,0.48
2025-09-09T00:03:00.000,0.66,133.08,-0.45,0.49
2025-09-09T00:04:00.000,0.66,132.77,-0.45,0.48
2025-09-09T00:05:00.000,0.66,133.06,-0.45,0.49
2025-09-09T00:06:00.000,0.67,131.50,-0.45,0.50
2025-09-09T00:07:00.000,0.68,132.16,-0.45,0.50
2025-09-09T00:08:00.000,0.68,131.34,-0.45,0.51
2025-09-09T00:09:00.000,0.67,131.23,-0.44,0.50
2025-09-09T00:10:00.000,0.68,130.59,-0.45,0.52
2025-09-09T00:11:00.000,0.69,129.94,-0.44,0.53
2025-09-09T00:12:00.000,0.75,125.00,-0.43,0.61
2025-09-09T00:13:00.000,0.77,123.14,-0.42,0.64
2025-09-09T00:14:00.000,0.73,123.88,-0.41,0.60
2025-09-09T00:15:00.000,0.76,124.64,-0.43,0.63
2025-09-09T00:16:00.000,0.82,123.34,-0.45,0.69
2025-09-09T00:17:00.000,0.76,125.99,-0.45,0.61
2025-09-09T00:18:00.000,0.78,126.32,-0.46,0.63
2025-09-09T00:19:00.000,0.73,126.47,-0.43,0.59
2025-09-09T00:20:00.000,0.74,127.34,-0.45,0.59
2025-09-09T00:21:00.000,0.68,130.13,-0.44,0.52
2025-09-09T00:22:00.000,0.72,128.64,-0.45,0.56
2025-09-09T00:23:00.000,0.72,129.35,-0.46,0.56
2025-09-09T00:24:00.000,0.71,130.56,-0.46,0.54
2025-09-09T00:25:00.000,0.59,143.03,-0.47,0.35
2025-09-09T00:26:00.000,0.86,119.65,-0.42,0.74
2025-09-09T00:27:00.000,0.86,120.15,-0.43,0.74
2025-09-09T00:28:00.000,0.90,119.24,-0.44,0.79
2025-09-09T00:29:00.000,0.89,119.11,-0.43,0.77
2025-09-09T00:30:00.000,0.88,119.58,-0.43,0.77
2025-09-09T00:31:00.000,0.87,119.31,-0.43,0.76
2025-09-09T00:32:00.000,0.87,119.30,-0.43,0.76
2025-09-09T00:33:00.000,0.86,119.11,-0.42,0.75
2025-09-09T00:34:00.000,0.87,116.97,-0.40,0.78
2025-09-09T00:35:00.000,0.85,117.79,-0.40,0.75
2025-09-09T00:36:00.000,0.86,117.08,-0.39,0.77
2025-09-09T00:37:00.000,0.88,116.88,-0.40,0.79
2025-09-09T00:38:00.000,0.85,118.30,-0.40,0.75
2025-09-09T00:39:00.000,0.81,119.66,-0.40,0.70
2025-09-09T00:40:00.000,0.87,116.82,-0.39,0.77
2025-09-09T00:41:00.000,0.82,118.90,-0.40,0.72
2025-09-09T00:42:00.000,0.80,120.45,-0.40,0.69
2025-09-09T00:43:00.000,0.82,118.84,-0.40,0.72
2025-09-09T00:44:00.000,0.79,122.12,-0.42,0.67
2025-09-09T00:45:00.000,0.79,123.78,-0.44,0.65
2025-09-09T00:46:00.000,0.78,123.38,-0.43,0.65
2025-09-09T00:47:00.000,0.76,124.63,-0.43,0.62
2025-09-09T00:48:00.000,0.75,125.36,-0.43,0.61
2025-09-09T00:49:00.000,0.75,125.81,-0.44,0.61
2025-09-09T00:50:00.000,0.74,126.20,-0.44,0.60
2025-09-09T00:51:00.000,0.74,125.78,-0.43,0.60
2025-09-09T00:52:00.000,0.75,125.64,-0.44,0.61
2025-09-09T00:53:00.000,0.75,125.14,-0.43,0.62
2025-09-09T00:54:00.000,0.78,120.98,-0.40,0.67
2025-09-09T00:55:00.000,0.77,122.43,-0.42,0.65
2025-09-09T00:56:00.000,0.77,123.03,-0.42,0.65
2025-09-09T00:57:00.000,0.76,124.56,-0.43,0.62
2025-09-09T00:58:00.000,0.72,125.71,-0.42,0.58
2025-09-09T00:59:00.000,0.76,123.68,-0.42,0.64
2025-09-09T01:00:00.000,0.74,122.34,-0.39,0.62
2025-09-09T01:01:00.000,0.76,121.74,-0.40,0.65
2025-09-09T01:02:00.000,0.71,121.69,-0.38,0.61
2025-09-09T01:03:00.000,0.74,122.30,-0.40,0.63
2025-09-09T01:04:00.000,0.80,122.25,-0.43,0.68
2025-09-09T01:05:00.000,0.77,123.04,-0.42,0.65
2025-09-09T01:06:00.000,0.75,123.82,-0.42,0.62
2025-09-09T01:07:00.000,0.73,124.42,-0.41,0.60
2025-09-09T01:08:00.000,0.75,122.21,-0.40,0.64
2025-09-09T01:09:00.000,0.72,124.26,-0.41,0.59
2025-09-09T01:10:00.000,0.73,124.76,-0.41,0.60
2025-09-09T01:11:00.000,0.71,124.97,-0.41,0.58
2025-09-09T01:12:00.000,0.71,125.67,-0.41,0.58
2025-09-09T01:13:00.000,0.71,125.03,-0.41,0.58
2025-09-09T01:14:00.000,0.71,125.38,-0.41,0.58
2025-09-09T01:15:00.000,0.71,124.56,-0.40,0.58
2025-09-09T01:16:00.000,0.71,124.38,-0.40,0.59
2025-09-09T01:17:00.000,0.72,123.24,-0.40,0.61
2025-09-09T01:18:00.000,0.73,121.73,-0.38,0.62
2025-09-09T01:19:00.000,0.73,120.73,-0.37,0.63
2025-09-09T01:20:00.000,0.73,120.83,-0.37,0.62
2025-09-09T01:21:00.000,0.72,120.43,-0.36,0.62
2025-09-09T01:22:00.000,0.71,123.45,-0.39,0.59
2025-09-09T01:23:00.000,0.71,124.77,-0.40,0.58
2025-09-09T01:24:00.000,0.70,125.99,-0.41,0.57
2025-09-09T01:25:00.000,0.72,125.54,-0.42,0.59
2025-09-09T01:26:00.000,0.72,125.19,-0.42,0.59
2025-09-09T01:27:00.000,0.73,122.30,-0.39,0.62
2025-09-09T01:28:00.000,0.75,120.63,-0.38,0.64
2025-09-09T01:29:00.000,0.77,118.36,-0.36,0.67
2025-09-09T01:30:00.000,0.78,116.73,-0.35,0.70
2025-09-09T01:31:00.000,0.75,117.42,-0.34,0.66
2025-09-09T01:32:00.000,0.74,117.21,-0.34,0.66
2025-09-09T01:33:00.000,0.75,118.18,-0.36,0.66
2025-09-09T01:34:00.000,0.74,119.17,-0.36,0.65
2025-09-09T01:35:00.000,0.78,118.78,-0.38,0.69
2025-09-09T01:36:00.000,0.76,120.53,-0.38,0.65
2025-09-09T01:37:00.000,0.72,121.34,-0.37,0.61
2025-09-09T01:38:00.000,0.78,117.53,-0.36,0.69
2025-09-09T01:39:00.000,0.75,116.73,-0.34,0.67
2025-09-09T01:40:00.000,0.78,116.39,-0.35,0.70
2025-09-09T01:41:00.000,0.76,114.67,-0.32,0.70
2025-09-09T01:42:00.000,0.84,112.11,-0.32,0.78
2025-09-09T01:43:00.000,0.80,113.02,-0.31,0.74
2025-09-09T01:44:00.000,0.76,115.67,-0.33,0.68
2025-09-09T01:45:00.000,0.78,118.36,-0.37,0.69
2025-09-09T01:46:00.000,0.76,121.76,-0.40,0.64
2025-09-09T01:47:00.000,0.74,121.89,-0.39,0.62
2025-09-09T01:48:00.000,0.73,122.48,-0.39,0.61
2025-09-09T01:49:00.000,0.74,122.21,-0.39,0.62
2025-09-09T01:50:00.000,0.73,122.05,-0.39,0.62
2025-09-09T01:51:00.000,0.73,122.52,-0.39,0.62
2025-09-09T01:52:00.000,0.76,121.41,-0.39,0.65
2025-09-09T01:53:00.000,0.76,121.25,-0.39,0.65
2025-09-09T01:54:00.000,0.78,120.82,-0.40,0.67
2025-09-09T01:55:00.000,0.77,120.76,-0.40,0.66
2025-09-09T01:56:00.000,0.77,120.17,-0.39,0.67
2025-09-09T01:57:00.000,0.73,122.26,-0.39,0.62
2025-09-09T01:58:00.000,0.73,123.38,-0.40,0.61
2025-09-09T01:59:00.000,0.72,123.77,-0.40,0.60
2025-09-09T02:00:00.000,0.70,123.98,-0.39,0.58
2025-09-09T02:01:00.000,0.71,123.86,-0.40,0.59
2025-09-09T02:02:00.000,0.71,124.10,-0.40,0.59
2025-09-09T02:03:00.000,0.73,123.25,-0.40,0.61
2025-09-09T02:04:00.000,0.73,122.51,-0.39,0.62
2025-09-09T02:05:00.000,0.73,119.59,-0.36,0.63
2025-09-09T02:06:00.000,0.73,117.24,-0.34,0.65
2025-09-09T02:07:00.000,0.73,116.92,-0.33,0.65
2025-09-09T02:08:00.000,0.74,116.16,-0.33,0.66
2025-09-09T02:09:00.000,0.73,114.14,-0.30,0.67
2025-09-09T02:10:00.000,0.73,114.34,-0.30,0.67
2025-09-09T02:11:00.000,0.72,117.69,-0.34,0.64
2025-09-09T02:12:00.000,0.75,115.58,-0.32,0.67
2025-09-09T02:13:00.000,0.85,112.19,-0.32,0.79
2025-09-09T02:14:00.000,1.42,86.72,0.08,1.42
2025-09-09T02:15:00.000,1.62,97.60,-0.21,1.60
2025-09-09T02:16:00.000,1.37,92.55,-0.06,1.37
2025-09-09T02:17:00.000,1.33,95.29,-0.12,1.33
2025-09-09T02:18:00.000,1.35,100.16,-0.24,1.33
2025-09-09T02:19:00.000,1.40,94.62,-0.11,1.40
2025-09-09T02:20:00.000,1.25,99.67,-0.21,1.23
2025-09-09T02:21:00.000,1.13,104.75,-0.29,1.09
2025-09-09T02:22:00.000,1.21,102.82,-0.27,1.18
2025-09-09T02:23:00.000,1.08,105.94,-0.30,1.04
2025-09-09T02:24:00.000,1.12,105.44,-0.30,1.08
2025-09-09T02:25:00.000,1.11,105.33,-0.29,1.07
2025-09-09T02:26:00.000,1.14,102.60,-0.25,1.11
2025-09-09T02:27:00.000,1.14,103.77,-0.27,1.11
2025-09-09T02:28:00.000,1.14,100.25,-0.20,1.12
2025-09-09T02:29:00.000,1.12,102.47,-0.24,1.09
2025-09-09T02:30:00.000,1.08,103.24,-0.25,1.05
2025-09-09T02:31:00.000,1.27,99.63,-0.21,1.25
2025-09-09T02:32:00.000,1.16,96.07,-0.12,1.16
2025-09-09T02:33:00.000,1.00,106.61,-0.29,0.96
2025-09-09T02:34:00.000,1.09,104.52,-0.27,1.06
2025-09-09T02:35:00.000,1.09,102.95,-0.25,1.07
2025-09-09T02:36:00.000,1.12,103.40,-0.26,1.09
2025-09-09T02:37:00.000,1.12,101.60,-0.23,1.10
2025-09-09T02:38:00.000,1.27,94.10,-0.09,1.27
2025-09-09T02:39:00.000,1.18,99.11,-0.19,1.16
2025-09-09T02:40:00.000,1.11,104.63,-0.28,1.07
2025-09-09T02:41:00.000,1.10,103.93,-0.26,1.07
2025-09-09T02:42:00.000,1.05,108.28,-0.33,0.99
2025-09-09T02:43:00.000,1.04,109.87,-0.35,0.98
2025-09-09T02:44:00.000,1.04,110.10,-0.36,0.97
2025-09-09T02:45:00.000,1.04,109.55,-0.35,0.98
2025-09-09T02:46:00.000,0.89,118.24,-0.42,0.78
2025-09-09T02:47:00.000,0.81,121.05,-0.42,0.69
2025-09-09T02:48:00.000,0.77,120.09,-0.39,0.67
2025-09-09T02:49:00.000,0.79,121.28,-0.41,0.68
2025-09-09T02:50:00.000,0.81,120.79,-0.41,0.69
2025-09-09T02:51:00.000,0.81,120.78,-0.42,0.70
2025-09-09T02:52:00.000,0.81,119.52,-0.40,0.71
2025-09-09T02:53:00.000,0.82,120.19,-0.41,0.71
2025-09-09T02:54:00.000,0.81,119.81,-0.40,0.70
2025-09-09T02:55:00.000,0.80,120.64,-0.41,0.69
2025-09-09T02:56:00.000,0.82,120.91,-0.42,0.70
2025-09-09T02:57:00.000,0.80,121.13,-0.41,0.68
2025-09-09T02:58:00.000,0.80,120.05,-0.40,0.70
2025-09-09T02:59:00.000,0.80,120.21,-0.40,0.69
2025-09-09T03:00:00.000,0.89,111.23,-0.32,0.83
2025-09-09T03:01:00.000,0.90,107.95,-0.28,0.85
2025-09-09T03:02:00.000,0.86,110.38,-0.30,0.80
2025-09-09T03:03:00.000,0.86,110.57,-0.30,0.81
2025-09-09T03:04:00.000,0.85,112.98,-0.33,0.79
2025-09-09T03:05:00.000,0.86,111.17,-0.31,0.80
2025-09-09T03:06:00.000,0.84,113.90,-0.34,0.77
